timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600081557539,3506,Visit homepage,200,OK,Thread Group 1 1-1,text,true,,9008,234,4,4,https://xceltrip.com.np/,1284,0,876
1600081557539,1291,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,432,117,4,4,http://xceltrip.com.np/,1284,0,876
1600081558838,2207,Visit homepage-1,200,OK,Thread Group 1 1-1,text,true,,8576,117,4,4,https://xceltrip.com.np/,2207,0,1848
1600081559218,2347,Visit homepage,200,OK,Thread Group 1 1-3,text,true,,9008,234,5,5,https://xceltrip.com.np/,653,0,340
1600081559218,653,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,432,117,5,5,http://xceltrip.com.np/,653,0,340
1600081559873,1692,Visit homepage-1,200,OK,Thread Group 1 1-3,text,true,,8576,117,5,5,https://xceltrip.com.np/,1692,0,1171
1600081558215,3435,Visit homepage,200,OK,Thread Group 1 1-2,text,true,,9008,234,5,5,https://xceltrip.com.np/,969,0,470
1600081558215,969,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,432,117,5,5,http://xceltrip.com.np/,969,0,470
1600081559187,2463,Visit homepage-1,200,OK,Thread Group 1 1-2,text,true,,8576,117,5,5,https://xceltrip.com.np/,2462,0,2144
1600081561569,667,Explore pokhara package,200,OK,Thread Group 1 1-3,text,true,,9133,484,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",305,0,0
1600081561569,305,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,557,242,6,6,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",305,0,0
1600081561875,361,Explore pokhara package-1,200,OK,Thread Group 1 1-3,text,true,,8576,242,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",361,0,0
1600081561652,657,Explore pokhara package,200,OK,Thread Group 1 1-2,text,true,,9133,484,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",345,0,0
1600081561652,345,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,557,242,6,6,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",345,0,0
1600081561997,312,Explore pokhara package-1,200,OK,Thread Group 1 1-2,text,true,,8576,242,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",311,0,0
1600081561050,1694,Explore pokhara package,200,OK,Thread Group 1 1-1,text,true,,9133,484,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",335,0,0
1600081561050,335,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,557,242,6,6,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",335,0,0
1600081561386,1358,Explore pokhara package-1,200,OK,Thread Group 1 1-1,text,true,,8576,242,6,6,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",973,0,0
1600081560229,2632,Visit homepage,200,OK,Thread Group 1 1-4,text,true,,9008,234,6,6,https://xceltrip.com.np/,591,0,294
1600081560229,592,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,432,117,6,6,http://xceltrip.com.np/,591,0,294
1600081560825,2036,Visit homepage-1,200,OK,Thread Group 1 1-4,text,true,,8576,117,6,6,https://xceltrip.com.np/,2036,0,1248
1600081562239,976,Choose room from some hotel,200,OK,Thread Group 1 1-3,text,true,,9009,386,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,625,0,0
1600081562239,626,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,508,193,7,7,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,625,0,0
1600081562868,347,Choose room from some hotel-1,200,OK,Thread Group 1 1-3,text,true,,8501,193,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,341,0,0
1600081562311,905,Choose room from some hotel,200,OK,Thread Group 1 1-2,text,true,,9009,386,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,540,0,0
1600081562311,543,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,508,193,7,7,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,540,0,0
1600081562856,360,Choose room from some hotel-1,200,OK,Thread Group 1 1-2,text,true,,8501,193,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,360,0,0
1600081562747,673,Choose room from some hotel,200,OK,Thread Group 1 1-1,text,true,,9009,386,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,306,0,0
1600081562747,306,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,508,193,7,7,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,306,0,0
1600081563054,366,Choose room from some hotel-1,200,OK,Thread Group 1 1-1,text,true,,8501,193,7,7,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,366,0,0
1600081562866,625,Explore pokhara package,200,OK,Thread Group 1 1-4,text,true,,9133,484,7,7,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",289,0,0
1600081562866,289,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,557,242,7,7,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",289,0,0
1600081563156,335,Explore pokhara package-1,200,OK,Thread Group 1 1-4,text,true,,8576,242,7,7,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",335,0,0
1600081563217,686,Visit homepage,200,OK,Thread Group 1 1-3,text,true,,9008,234,7,7,https://xceltrip.com.np/,304,0,0
1600081563217,305,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,432,117,7,7,http://xceltrip.com.np/,304,0,0
1600081563522,381,Visit homepage-1,200,OK,Thread Group 1 1-3,text,true,,8576,117,7,7,https://xceltrip.com.np/,381,0,0
1600081563218,695,Visit homepage,200,OK,Thread Group 1 1-2,text,true,,9008,234,7,7,https://xceltrip.com.np/,302,0,0
1600081563218,302,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,432,117,7,7,http://xceltrip.com.np/,302,0,0
1600081563520,393,Visit homepage-1,200,OK,Thread Group 1 1-2,text,true,,8576,117,7,7,https://xceltrip.com.np/,393,0,0
1600081563421,668,Visit homepage,200,OK,Thread Group 1 1-1,text,true,,9008,234,7,7,https://xceltrip.com.np/,305,0,0
1600081563421,305,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,432,117,7,7,http://xceltrip.com.np/,305,0,0
1600081563727,362,Visit homepage-1,200,OK,Thread Group 1 1-1,text,true,,8576,117,7,7,https://xceltrip.com.np/,362,0,0
1600081563493,918,Choose room from some hotel,200,OK,Thread Group 1 1-4,text,true,,9009,386,8,8,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,384,0,0
1600081563493,384,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,508,193,8,8,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,384,0,0
1600081563878,533,Choose room from some hotel-1,200,OK,Thread Group 1 1-4,text,true,,8501,193,8,8,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,533,0,0
1600081563904,899,Explore pokhara package,200,OK,Thread Group 1 1-3,text,true,,9133,484,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",345,0,0
1600081563904,345,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,557,242,8,8,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",345,0,0
1600081564250,553,Explore pokhara package-1,200,OK,Thread Group 1 1-3,text,true,,8576,242,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",553,0,0
1600081563915,963,Explore pokhara package,200,OK,Thread Group 1 1-2,text,true,,9133,484,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",381,0,0
1600081563915,381,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,557,242,8,8,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",381,0,0
1600081564296,582,Explore pokhara package-1,200,OK,Thread Group 1 1-2,text,true,,8576,242,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",582,0,0
1600081564090,793,Explore pokhara package,200,OK,Thread Group 1 1-1,text,true,,9133,484,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",327,0,0
1600081564090,327,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,557,242,8,8,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",327,0,0
1600081564418,465,Explore pokhara package-1,200,OK,Thread Group 1 1-1,text,true,,8576,242,8,8,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",465,0,0
1600081561227,3656,Visit homepage,200,OK,Thread Group 1 1-5,text,true,,9008,234,8,8,https://xceltrip.com.np/,1926,0,1620
1600081561227,1927,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-5,text,true,,432,117,8,8,http://xceltrip.com.np/,1926,0,1620
1600081563157,1726,Visit homepage-1,200,OK,Thread Group 1 1-5,text,true,,8576,117,8,8,https://xceltrip.com.np/,1726,0,1226
1600081562213,2672,Visit homepage,200,OK,Thread Group 1 1-6,text,true,,9008,234,8,8,https://xceltrip.com.np/,952,0,632
1600081562213,952,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-6,text,true,,432,117,8,8,http://xceltrip.com.np/,952,0,632
1600081563170,1715,Visit homepage-1,200,OK,Thread Group 1 1-6,text,true,,8576,117,8,8,https://xceltrip.com.np/,1715,0,1237
1600081564414,934,Visit homepage,200,OK,Thread Group 1 1-4,text,true,,9008,234,9,9,https://xceltrip.com.np/,469,0,0
1600081564414,469,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,432,117,9,9,http://xceltrip.com.np/,469,0,0
1600081564883,465,Visit homepage-1,200,OK,Thread Group 1 1-4,text,true,,8576,117,9,9,https://xceltrip.com.np/,465,0,0
1600081563207,2529,Visit homepage,200,OK,Thread Group 1 1-7,text,true,,9008,234,9,9,https://xceltrip.com.np/,672,0,305
1600081563207,672,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-7,text,true,,432,117,9,9,http://xceltrip.com.np/,672,0,305
1600081563885,1851,Visit homepage-1,200,OK,Thread Group 1 1-7,text,true,,8576,117,9,9,https://xceltrip.com.np/,1851,0,1344
1600081564804,1019,Choose room from some hotel,200,OK,Thread Group 1 1-3,text,true,,9009,386,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,423,0,0
1600081564804,423,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,508,193,9,9,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,423,0,0
1600081565228,595,Choose room from some hotel-1,200,OK,Thread Group 1 1-3,text,true,,8501,193,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,594,0,0
1600081564879,974,Choose room from some hotel,200,OK,Thread Group 1 1-2,text,true,,9009,386,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,455,0,0
1600081564879,455,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,508,193,9,9,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,455,0,0
1600081565334,519,Choose room from some hotel-1,200,OK,Thread Group 1 1-2,text,true,,8501,193,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,516,0,0
1600081564884,1235,Choose room from some hotel,200,OK,Thread Group 1 1-1,text,true,,9009,386,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,460,0,0
1600081564884,461,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,508,193,9,9,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,460,0,0
1600081565345,774,Choose room from some hotel-1,200,OK,Thread Group 1 1-1,text,true,,8501,193,9,9,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,774,0,0
1600081564885,1255,Explore pokhara package,200,OK,Thread Group 1 1-6,text,true,,9133,484,9,9,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",463,0,0
1600081564885,464,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-6,text,true,,557,242,9,9,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",463,0,0
1600081565349,791,Explore pokhara package-1,200,OK,Thread Group 1 1-6,text,true,,8576,242,9,9,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",791,0,0
1600081564885,2044,Explore pokhara package,200,OK,Thread Group 1 1-5,text,true,,9133,484,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",459,0,0
1600081564885,460,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-5,text,true,,557,242,10,10,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",459,0,0
1600081565345,1584,Explore pokhara package-1,200,OK,Thread Group 1 1-5,text,true,,8576,242,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",1584,0,0
1600081565349,1728,Explore pokhara package,200,OK,Thread Group 1 1-4,text,true,,9133,484,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",780,0,0
1600081565349,780,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,557,242,10,10,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",780,0,0
1600081566130,947,Explore pokhara package-1,200,OK,Thread Group 1 1-4,text,true,,8576,242,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",946,0,0
1600081565854,1256,Visit homepage,200,OK,Thread Group 1 1-2,text,true,,9008,234,10,10,https://xceltrip.com.np/,471,0,0
1600081565854,471,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,432,117,10,10,http://xceltrip.com.np/,471,0,0
1600081566326,784,Visit homepage-1,200,OK,Thread Group 1 1-2,text,true,,8576,117,10,10,https://xceltrip.com.np/,784,0,0
1600081565737,1345,Explore pokhara package,200,OK,Thread Group 1 1-7,text,true,,9133,484,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",530,0,0
1600081565737,530,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-7,text,true,,557,242,10,10,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",530,0,0
1600081566268,814,Explore pokhara package-1,200,OK,Thread Group 1 1-7,text,true,,8576,242,10,10,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",814,0,0
1600081566120,1531,Visit homepage,200,OK,Thread Group 1 1-1,text,true,,9008,234,11,11,https://xceltrip.com.np/,868,0,0
1600081566120,868,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,432,117,11,11,http://xceltrip.com.np/,868,0,0
1600081566989,662,Visit homepage-1,200,OK,Thread Group 1 1-1,text,true,,8576,117,11,11,https://xceltrip.com.np/,662,0,0
1600081566146,1522,Choose room from some hotel,200,OK,Thread Group 1 1-6,text,true,,9009,386,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,930,0,0
1600081566146,930,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-6,text,true,,508,193,11,11,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,930,0,0
1600081567077,591,Choose room from some hotel-1,200,OK,Thread Group 1 1-6,text,true,,8501,193,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,591,0,0
1600081564206,3482,Visit homepage,200,OK,Thread Group 1 1-8,text,true,,9008,234,11,11,https://xceltrip.com.np/,684,0,331
1600081564206,684,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-8,text,true,,432,117,11,11,http://xceltrip.com.np/,684,0,331
1600081564894,2794,Visit homepage-1,200,OK,Thread Group 1 1-8,text,true,,8576,117,11,11,https://xceltrip.com.np/,2794,0,2192
1600081565824,1878,Visit homepage,200,OK,Thread Group 1 1-3,text,true,,9008,234,11,11,https://xceltrip.com.np/,1262,0,0
1600081565824,1263,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,432,117,11,11,http://xceltrip.com.np/,1262,0,0
1600081567087,615,Visit homepage-1,200,OK,Thread Group 1 1-3,text,true,,8576,117,11,11,https://xceltrip.com.np/,615,0,0
1600081566930,993,Choose room from some hotel,200,OK,Thread Group 1 1-5,text,true,,9009,386,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,349,0,0
1600081566930,349,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-5,text,true,,508,193,11,11,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,349,0,0
1600081567279,644,Choose room from some hotel-1,200,OK,Thread Group 1 1-5,text,true,,8501,193,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,644,0,0
1600081567161,988,Choose room from some hotel,200,OK,Thread Group 1 1-4,text,true,,9009,386,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,524,0,0
1600081567161,524,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,508,193,11,11,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,524,0,0
1600081567686,463,Choose room from some hotel-1,200,OK,Thread Group 1 1-4,text,true,,8501,193,11,11,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,463,0,0
1600081567163,1748,Explore pokhara package,200,OK,Thread Group 1 1-2,text,true,,9133,484,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",546,0,0
1600081567163,546,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,557,242,12,12,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",546,0,0
1600081567710,1201,Explore pokhara package-1,200,OK,Thread Group 1 1-2,text,true,,8576,242,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",1201,0,0
1600081567652,1284,Explore pokhara package,200,OK,Thread Group 1 1-1,text,true,,9133,484,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",311,0,0
1600081567652,311,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,557,242,12,12,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",311,0,0
1600081567964,972,Explore pokhara package-1,200,OK,Thread Group 1 1-1,text,true,,8576,242,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",972,0,0
1600081567669,1297,Visit homepage,200,OK,Thread Group 1 1-6,text,true,,9008,234,12,12,https://xceltrip.com.np/,353,0,0
1600081567669,353,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-6,text,true,,432,117,12,12,http://xceltrip.com.np/,353,0,0
1600081568023,943,Visit homepage-1,200,OK,Thread Group 1 1-6,text,true,,8576,117,12,12,https://xceltrip.com.np/,943,0,0
1600081567689,1305,Explore pokhara package,200,OK,Thread Group 1 1-8,text,true,,9133,484,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",454,0,0
1600081567689,454,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-8,text,true,,557,242,12,12,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",454,0,0
1600081568144,850,Explore pokhara package-1,200,OK,Thread Group 1 1-8,text,true,,8576,242,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",849,0,0
1600081567164,1830,Choose room from some hotel,200,OK,Thread Group 1 1-7,text,true,,9009,386,12,12,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,544,0,0
1600081567164,544,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-7,text,true,,508,193,12,12,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,544,0,0
1600081567709,1285,Choose room from some hotel-1,200,OK,Thread Group 1 1-7,text,true,,8501,193,12,12,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,1285,0,0
1600081567703,1297,Explore pokhara package,200,OK,Thread Group 1 1-3,text,true,,9133,484,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",490,0,0
1600081567703,490,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,557,242,12,12,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",490,0,0
1600081568194,806,Explore pokhara package-1,200,OK,Thread Group 1 1-3,text,true,,8576,242,12,12,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",806,0,0
1600081567925,1316,Visit homepage,200,OK,Thread Group 1 1-5,text,true,,9008,234,12,12,https://xceltrip.com.np/,986,0,0
1600081567925,986,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-5,text,true,,432,117,12,12,http://xceltrip.com.np/,986,0,0
1600081568911,330,Visit homepage-1,200,OK,Thread Group 1 1-5,text,true,,8576,117,12,12,https://xceltrip.com.np/,328,0,0
1600081568150,1248,Visit homepage,200,OK,Thread Group 1 1-4,text,true,,9008,234,13,13,https://xceltrip.com.np/,844,0,0
1600081568150,844,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,432,117,13,13,http://xceltrip.com.np/,844,0,0
1600081568995,403,Visit homepage-1,200,OK,Thread Group 1 1-4,text,true,,8576,117,13,13,https://xceltrip.com.np/,403,0,0
1600081568912,1136,Choose room from some hotel,200,OK,Thread Group 1 1-2,text,true,,9009,386,13,13,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,327,0,0
1600081568912,327,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,508,193,13,13,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,327,0,0
